DEBUTSEM,ANNEE,MOIS,PROV,LAT,LON,MALADIE,TOTALCAS,TOTALDECES,POP,PRECTOTCORR,RH2M,T2M,POP_ANNUAL,INCIDENCE
2017-05-01,2017,5,MAI-NDOMBE,-2.36,18.3,PALUDISME,5601,7,231171.0,6.08,87.9,25.69,116823.0,47.944326031688966
2017-05-01,2017,5,MAI-NDOMBE,-2.36,18.3,ROUGEOLE,3,0,223950.0,6.08,87.9,25.69,116823.0,0.02567987468221155
2017-05-01,2017,5,MANIEMA,-3.07,25.95,CHOLERA,2,0,99382.0,2.91,90.12,24.28,99607.0,0.02007891011675886
2017-05-01,2017,5,MANIEMA,-3.07,25.95,DECES MATERNEL,1,0,81957.0,2.91,90.12,24.28,99607.0,0.01003945505837943
2017-05-01,2017,5,MANIEMA,-3.07,25.95,DIARR SANGLANTE,66,0,158726.0,2.91,90.12,24.28,99607.0,0.6626040338530425
2017-05-01,2017,5,MANIEMA,-3.07,25.95,FIEVRE TYPHOIDE,308,0,177415.0,2.91,90.12,24.28,99607.0,3.092152157980865
2017-05-01,2017,5,MANIEMA,-3.07,25.95,IRA,3709,0,177415.0,2.91,90.12,24.28,99607.0,37.23633881152931
2017-05-01,2017,5,MANIEMA,-3.07,25.95,MENINGITE,1,0,99368.0,2.91,90.12,24.28,99607.0,0.01003945505837943
2017-05-01,2017,5,MANIEMA,-3.07,25.95,MONKEY POX,3,0,62779.0,2.91,90.12,24.28,99607.0,0.030118365175138294
2017-05-01,2017,5,MANIEMA,-3.07,25.95,PALUDISME,8118,17,177415.0,2.91,90.12,24.28,99607.0,81.50029616392422
2017-05-01,2017,5,MANIEMA,-3.07,25.95,PFA,1,0,177415.0,2.91,90.12,24.28,99607.0,0.01003945505837943
2017-05-01,2017,5,MANIEMA,-3.07,25.95,ROUGEOLE,95,3,177415.0,2.91,90.12,24.28,99607.0,0.953748230546046
2017-05-01,2017,5,MANIEMA,-3.07,25.95,TNN,2,1,158726.0,2.91,90.12,24.28,99607.0,0.02007891011675886
2017-05-01,2017,5,MONGALA,2.15,21.51,CHOLERA,14,2,213287.0,6.99,90.55,24.98,213287.0,0.06563925602591814
2017-05-01,2017,5,MONGALA,2.15,21.51,COQUELUCHE,9,1,447673.0,6.99,90.55,24.98,213287.0,0.04219666458809023
2017-05-01,2017,5,MONGALA,2.15,21.51,DRACUNCULOSE,0,0,447673.0,6.99,90.55,24.98,213287.0,0.0
2017-05-01,2017,5,MONGALA,2.15,21.51,FIEVRE TYPHOIDE,39,0,447673.0,6.99,90.55,24.98,213287.0,0.18285221321505765
2017-05-01,2017,5,MONGALA,2.15,21.51,IRA,1055,9,447673.0,6.99,90.55,24.98,213287.0,4.946386793381687
2017-05-01,2017,5,MONGALA,2.15,21.51,MENINGITE,4,1,199042.0,6.99,90.55,24.98,213287.0,0.018754073150262323
2017-05-01,2017,5,MONGALA,2.15,21.51,MONKEY POX,1,0,93871.0,6.99,90.55,24.98,213287.0,0.004688518287565581
2017-05-01,2017,5,MONGALA,2.15,21.51,PALUDISME,5706,10,447673.0,6.99,90.55,24.98,213287.0,26.752685348849205
2017-05-01,2017,5,MONGALA,2.15,21.51,PFA,1,0,97486.0,6.99,90.55,24.98,213287.0,0.004688518287565581
2017-05-01,2017,5,MONGALA,2.15,21.51,ROUGEOLE,2,0,199042.0,6.99,90.55,24.98,213287.0,0.009377036575131161
2017-05-01,2017,5,MONGALA,2.15,21.51,TNN,3,0,97486.0,6.99,90.55,24.98,213287.0,0.014065554862696741
2017-05-01,2017,5,NORD-KIVU,-0.5,29.33,CHOLERA,25,0,316288.0,2.34,74.38,22.03,316288.0,0.0790418858761635
2017-05-01,2017,5,NORD-KIVU,-0.5,29.33,DIARR SANGLANTE,15,0,470999.0,2.34,74.38,22.03,316288.0,0.0474251315256981
2017-05-01,2017,5,NORD-KIVU,-0.5,29.33,FIEVRE TYPHOIDE,1099,0,470999.0,2.34,74.38,22.03,316288.0,3.4746813031161476
2017-05-01,2017,5,NORD-KIVU,-0.5,29.33,IRA,8746,1,487738.0,2.34,74.38,22.03,316288.0,27.652013354917035
2017-05-01,2017,5,NORD-KIVU,-0.5,29.33,MENINGITE,14,4,487738.0,2.34,74.38,22.03,316288.0,0.04426345609065156
2017-05-01,2017,5,NORD-KIVU,-0.5,29.33,PALUDISME,22683,2,487738.0,2.34,74.38,22.03,316288.0,71.71628389316066
2017-05-01,2017,5,NORD-KIVU,-0.5,29.33,PFA,1,0,304370.0,2.34,74.38,22.03,316288.0,0.00316167543504654
2017-05-01,2017,5,NORD-KIVU,-0.5,29.33,ROUGEOLE,10,0,487738.0,2.34,74.38,22.03,316288.0,0.0316167543504654
2017-05-01,2017,5,NORD-KIVU,-0.5,29.33,TNN,2,0,162718.0,2.34,74.38,22.03,316288.0,0.00632335087009308
2017-05-01,2017,5,NORD-UBANGI,3.65,21.03,DECES MATERNEL,1,1,260434.0,5.89,91.31,24.67,196508.0,0.005088851344474525
2017-05-01,2017,5,NORD-UBANGI,3.65,21.03,FIEVRE JAUNE,1,0,81853.0,5.89,91.31,24.67,196508.0,0.005088851344474525
2017-05-01,2017,5,NORD-UBANGI,3.65,21.03,FIEVRE TYPHOIDE,9,0,149791.0,5.89,91.31,24.67,196508.0,0.04579966210027073
2017-05-01,2017,5,NORD-UBANGI,3.65,21.03,IRA,1974,1,260434.0,5.89,91.31,24.67,196508.0,10.045392553992713
2017-05-01,2017,5,NORD-UBANGI,3.65,21.03,MENINGITE,2,0,149791.0,5.89,91.31,24.67,196508.0,0.01017770268894905
2017-05-01,2017,5,NORD-UBANGI,3.65,21.03,PALUDISME,6589,14,260434.0,5.89,91.31,24.67,196508.0,33.53044150874265
2017-05-01,2017,5,NORD-UBANGI,3.65,21.03,TNN,1,0,196508.0,5.89,91.31,24.67,196508.0,0.005088851344474525
2017-05-01,2017,5,SANKURU,-3.45,23.58,COQUELUCHE,1,0,120353.0,2.01,74.46,26.09,140460.0,0.007119464616260857
2017-05-01,2017,5,SANKURU,-3.45,23.58,FIEVRE TYPHOIDE,87,0,283057.0,2.01,74.46,26.09,140460.0,0.6193934216146946
2017-05-01,2017,5,SANKURU,-3.45,23.58,IRA,2524,0,283057.0,2.01,74.46,26.09,140460.0,17.969528691442402
2017-05-01,2017,5,SANKURU,-3.45,23.58,MENINGITE,1,0,146266.0,2.01,74.46,26.09,140460.0,0.007119464616260857
2017-05-01,2017,5,SANKURU,-3.45,23.58,MONKEY POX,11,0,146266.0,2.01,74.46,26.09,140460.0,0.07831411077886943
2017-05-01,2017,5,SANKURU,-3.45,23.58,PALUDISME,6101,11,283057.0,2.01,74.46,26.09,140460.0,43.43585362380749
2017-05-01,2017,5,SANKURU,-3.45,23.58,ROUGEOLE,8,1,146266.0,2.01,74.46,26.09,140460.0,0.05695571693008686
2017-05-01,2017,5,SANKURU,-3.45,23.58,TNN,2,0,140460.0,2.01,74.46,26.09,140460.0,0.014238929232521715
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,CHOLERA,36,0,227649.0,3.77,81.57,22.73,227649.0,0.15813818641856542
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,COQUELUCHE,2,0,100768.0,3.77,81.57,22.73,227649.0,0.008785454801031413
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,DECES MATERNEL,2,2,120129.0,3.77,81.57,22.73,227649.0,0.008785454801031413
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,DIARR SANGLANTE,329,0,262627.0,3.77,81.57,22.73,227649.0,1.4452073147696674
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,FIEVRE TYPHOIDE,998,0,262627.0,3.77,81.57,22.73,227649.0,4.383941945714675
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,IRA,7826,4,262627.0,3.77,81.57,22.73,227649.0,34.377484636435916
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,MENINGITE,4,0,200689.0,3.77,81.57,22.73,227649.0,0.017570909602062826
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,PALUDISME,19225,13,262627.0,3.77,81.57,22.73,227649.0,84.45018427491445
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,PFA,3,0,166424.0,3.77,81.57,22.73,227649.0,0.01317818220154712
2017-05-01,2017,5,SUD-KIVU,-2.88,28.32,ROUGEOLE,177,1,227649.0,3.77,81.57,22.73,227649.0,0.7775127498912799
2017-05-01,2017,5,SUD-UBANGI,3.05,19.18,COQUELUCHE,3,0,177275.0,5.63,88.24,25.27,244841.0,0.01225284980865133
2017-05-01,2017,5,SUD-UBANGI,3.05,19.18,DECES MATERNEL,3,0,177275.0,5.63,88.24,25.27,244841.0,0.01225284980865133
2017-05-01,2017,5,SUD-UBANGI,3.05,19.18,FIEVRE TYPHOIDE,15,1,300953.0,5.63,88.24,25.27,244841.0,0.06126424904325664
2017-05-01,2017,5,SUD-UBANGI,3.05,19.18,IRA,3886,0,380789.0,5.63,88.24,25.27,244841.0,15.87152478547302
2017-05-01,2017,5,SUD-UBANGI,3.05,19.18,MENINGITE,8,0,248837.0,5.63,88.24,25.27,244841.0,0.03267426615640354
2017-05-01,2017,5,SUD-UBANGI,3.05,19.18,MONKEY POX,2,0,233296.0,5.63,88.24,25.27,244841.0,0.008168566539100886
2017-05-01,2017,5,SUD-UBANGI,3.05,19.18,PALUDISME,9355,5,380789.0,5.63,88.24,25.27,244841.0,38.208469986644396
2017-05-01,2017,5,SUD-UBANGI,3.05,19.18,TNN,1,0,145145.0,5.63,88.24,25.27,244841.0,0.004084283269550443
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,CHOLERA,109,1,200000.0,0.59,53.6,28.0,131782.0,0.8271235828868889
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,COQUELUCHE,2,0,160038.0,0.59,53.6,28.0,131782.0,0.015176579502511724
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,DECES MATERNEL,1,0,114051.0,0.59,53.6,28.0,131782.0,0.007588289751255862
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,DIARR SANGLANTE,23,0,200000.0,0.59,53.6,28.0,131782.0,0.17453066427888483
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,FIEVRE TYPHOIDE,126,0,200000.0,0.59,53.6,28.0,131782.0,0.9561245086582386
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,IRA,1910,1,227882.0,0.59,53.6,28.0,131782.0,14.493633424898697
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,MENINGITE,5,0,200000.0,0.59,53.6,28.0,131782.0,0.03794144875627931
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,PALUDISME,5902,12,227882.0,0.59,53.6,28.0,131782.0,44.7860861119121
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,ROUGEOLE,105,1,200000.0,0.59,53.6,28.0,131782.0,0.7967704238818655
2017-05-01,2017,5,TANGANYIKA,-7.06,27.31,TNN,1,1,105328.0,0.59,53.6,28.0,131782.0,0.007588289751255862
2017-05-01,2017,5,TSHOPO,0.51,25.2,CHOLERA,30,2,142379.0,5.9,91.23,24.69,345098.0,0.086931828060435
2017-05-01,2017,5,TSHOPO,0.51,25.2,DECES MATERNEL,2,0,97932.0,5.9,91.23,24.69,345098.0,0.005795455204029
2017-05-01,2017,5,TSHOPO,0.51,25.2,DIARR SANGLANTE,14,0,57089.0,5.9,91.23,24.69,345098.0,0.040568186428203
2017-05-01,2017,5,TSHOPO,0.51,25.2,FIEVRE TYPHOIDE,212,0,345098.0,5.9,91.23,24.69,345098.0,0.6143182516270741
2017-05-01,2017,5,TSHOPO,0.51,25.2,IRA,1929,1,345098.0,5.9,91.23,24.69,345098.0,5.589716544285971
2017-05-01,2017,5,TSHOPO,0.51,25.2,MONKEY POX,7,0,124199.0,5.9,91.23,24.69,345098.0,0.0202840932141015
2017-05-01,2017,5,TSHOPO,0.51,25.2,PALUDISME,7584,11,345098.0,5.9,91.23,24.69,345098.0,21.976366133677967
2017-05-01,2017,5,TSHOPO,0.51,25.2,PFA,5,0,345098.0,5.9,91.23,24.69,345098.0,0.014488638010072502
2017-05-01,2017,5,TSHOPO,0.51,25.2,ROUGEOLE,16,2,57089.0,5.9,91.23,24.69,345098.0,0.046363641632232
2017-05-01,2017,5,TSHOPO,0.51,25.2,TNN,1,0,117517.0,5.9,91.23,24.69,345098.0,0.0028977276020145
2017-05-01,2017,5,TSHUAPA,-0.85,21.57,COQUELUCHE,7,0,272699.0,7.74,91.26,24.96,198471.0,0.035269636370049026
2017-05-01,2017,5,TSHUAPA,-0.85,21.57,DECES MATERNEL,1,0,177865.0,7.74,91.26,24.96,198471.0,0.0050385194814355745
2017-05-01,2017,5,TSHUAPA,-0.85,21.57,FIEVRE JAUNE,1,0,139186.0,7.74,91.26,24.96,198471.0,0.0050385194814355745
2017-05-01,2017,5,TSHUAPA,-0.85,21.57,IRA,1639,0,272699.0,7.74,91.26,24.96,198471.0,8.258133430072906
2017-05-01,2017,5,TSHUAPA,-0.85,21.57,MENINGITE,2,0,272699.0,7.74,91.26,24.96,198471.0,0.010077038962871149
2017-05-01,2017,5,TSHUAPA,-0.85,21.57,MONKEY POX,12,0,272699.0,7.74,91.26,24.96,198471.0,0.0604622337772269
2017-05-01,2017,5,TSHUAPA,-0.85,21.57,PALUDISME,4264,2,272699.0,7.74,91.26,24.96,198471.0,21.48424706884129
2017-05-08,2017,5,BAS-UELE,3.37,24.18,DIARR SANGLANTE,15,0,175748.0,8.08,91.62,24.34,128993.0,0.11628537982681231
2017-05-08,2017,5,BAS-UELE,3.37,24.18,FHA,2,2,114481.0,8.08,91.62,24.34,128993.0,0.01550471731024164
2017-05-08,2017,5,BAS-UELE,3.37,24.18,FIEVRE JAUNE,3,0,114481.0,8.08,91.62,24.34,128993.0,0.02325707596536246
2017-05-08,2017,5,BAS-UELE,3.37,24.18,FIEVRE TYPHOIDE,64,0,175748.0,8.08,91.62,24.34,128993.0,0.4961509539277325
2017-05-08,2017,5,BAS-UELE,3.37,24.18,IRA,1452,1,175748.0,8.08,91.62,24.34,128993.0,11.25642476723543
2017-05-08,2017,5,BAS-UELE,3.37,24.18,MENINGITE,4,1,175748.0,8.08,91.62,24.34,128993.0,0.03100943462048328
2017-05-08,2017,5,BAS-UELE,3.37,24.18,MONKEY POX,2,0,128993.0,8.08,91.62,24.34,128993.0,0.01550471731024164
2017-05-08,2017,5,BAS-UELE,3.37,24.18,PALUDISME,4313,25,175748.0,8.08,91.62,24.34,128993.0,33.43592287953609
2017-05-08,2017,5,BAS-UELE,3.37,24.18,ROUGEOLE,1,0,98734.0,8.08,91.62,24.34,128993.0,0.00775235865512082
2017-05-08,2017,5,BAS-UELE,3.37,24.18,TNN,1,1,114481.0,8.08,91.62,24.34,128993.0,0.00775235865512082
2017-05-08,2017,5,EQUATEUR,0.16,18.25,CHOLERA,26,0,100389.0,6.71,85.57,25.86,100389.0,0.2589925191006983
2017-05-08,2017,5,EQUATEUR,0.16,18.25,COQUELUCHE,3,0,62900.0,6.71,85.57,25.86,100389.0,0.029883752203926726
2017-05-08,2017,5,EQUATEUR,0.16,18.25,DECES MATERNEL,3,0,83148.0,6.71,85.57,25.86,100389.0,0.029883752203926726
2017-05-08,2017,5,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,92939.0,6.71,85.57,25.86,100389.0,0.00996125073464224
2017-05-08,2017,5,EQUATEUR,0.16,18.25,FIEVRE TYPHOIDE,108,0,113284.0,6.71,85.57,25.86,100389.0,1.0758150793413621
2017-05-08,2017,5,EQUATEUR,0.16,18.25,IRA,1658,0,194878.0,6.71,85.57,25.86,100389.0,16.515753718036837
2017-05-08,2017,5,EQUATEUR,0.16,18.25,MENINGITE,16,0,194878.0,6.71,85.57,25.86,100389.0,0.15938001175427585
2017-05-08,2017,5,EQUATEUR,0.16,18.25,PALUDISME,8990,12,194878.0,6.71,85.57,25.86,100389.0,89.55164410443375
2017-05-08,2017,5,EQUATEUR,0.16,18.25,ROUGEOLE,47,0,194878.0,6.71,85.57,25.86,100389.0,0.46817878452818534
2017-05-08,2017,5,EQUATEUR,0.16,18.25,TNN,5,2,194878.0,6.71,85.57,25.86,100389.0,0.04980625367321121
2017-05-08,2017,5,HAUT-KATANGA,-10.45,27.2,COQUELUCHE,2,0,125987.0,0.09,70.38,21.52,148763.0,0.0134442031956871
2017-05-08,2017,5,HAUT-KATANGA,-10.45,27.2,DIARR SANGLANTE,34,0,323083.0,0.09,70.38,21.52,148763.0,0.2285514543266807
2017-05-08,2017,5,HAUT-KATANGA,-10.45,27.2,FIEVRE TYPHOIDE,3099,0,361738.0,0.09,70.38,21.52,148763.0,20.83179285171716
2017-05-08,2017,5,HAUT-KATANGA,-10.45,27.2,IRA,3951,0,361738.0,0.09,70.38,21.52,148763.0,26.559023413079867
2017-05-08,2017,5,HAUT-KATANGA,-10.45,27.2,MENINGITE,12,0,323083.0,0.09,70.38,21.52,148763.0,0.08066521917412259
2017-05-08,2017,5,HAUT-KATANGA,-10.45,27.2,PALUDISME,13191,8,361738.0,0.09,70.38,21.52,148763.0,88.67124217715426
2017-05-08,2017,5,HAUT-KATANGA,-10.45,27.2,PFA,2,0,159407.0,0.09,70.38,21.52,148763.0,0.0134442031956871
2017-05-08,2017,5,HAUT-KATANGA,-10.45,27.2,ROUGEOLE,3,0,194654.0,0.09,70.38,21.52,148763.0,0.020166304793530647
2017-05-08,2017,5,HAUT-KATANGA,-10.45,27.2,TNN,1,1,238177.0,0.09,70.38,21.52,148763.0,0.00672210159784355
2017-05-08,2017,5,HAUT-LOMAMI,-8.47,25.42,CHOLERA,69,0,245780.0,0.03,58.49,25.06,245780.0,0.2807388721620962
2017-05-08,2017,5,HAUT-LOMAMI,-8.47,25.42,DECES MATERNEL,2,0,198921.0,0.03,58.49,25.06,245780.0,0.008137358613394092
2017-05-08,2017,5,HAUT-LOMAMI,-8.47,25.42,FIEVRE TYPHOIDE,75,1,230602.0,0.03,58.49,25.06,245780.0,0.3051509480022785
2017-05-08,2017,5,HAUT-LOMAMI,-8.47,25.42,IRA,3638,0,245780.0,0.03,58.49,25.06,245780.0,14.801855317763854
2017-05-08,2017,5,HAUT-LOMAMI,-8.47,25.42,MENINGITE,6,0,224231.0,0.03,58.49,25.06,245780.0,0.02441207584018228
2017-05-08,2017,5,HAUT-LOMAMI,-8.47,25.42,PALUDISME,8886,9,245780.0,0.03,58.49,25.06,245780.0,36.15428431930996
2017-05-08,2017,5,HAUT-LOMAMI,-8.47,25.42,PFA,3,0,242153.0,0.03,58.49,25.06,245780.0,0.01220603792009114
2017-05-08,2017,5,HAUT-LOMAMI,-8.47,25.42,ROUGEOLE,2,0,236666.0,0.03,58.49,25.06,245780.0,0.008137358613394092
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,COQUELUCHE,1,0,118490.0,6.71,86.74,23.99,282045.0,0.0035455335141555424
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,DECES MATERNEL,3,0,178305.0,6.71,86.74,23.99,282045.0,0.010636600542466627
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,DIARR SANGLANTE,11,0,137764.0,6.71,86.74,23.99,282045.0,0.039000868655710966
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,FIEVRE TYPHOIDE,403,2,282045.0,6.71,86.74,23.99,282045.0,1.4288500062046836
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,IRA,3352,2,282045.0,6.71,86.74,23.99,282045.0,11.884628339449378
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,MENINGITE,11,3,269899.0,6.71,86.74,23.99,282045.0,0.039000868655710966
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,PALUDISME,19120,31,282045.0,6.71,86.74,23.99,282045.0,67.79060079065398
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,PFA,3,0,282045.0,6.71,86.74,23.99,282045.0,0.010636600542466627
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,ROUGEOLE,3,0,135337.0,6.71,86.74,23.99,282045.0,0.010636600542466627
2017-05-08,2017,5,HAUT-UELE,3.37,27.84,TNN,1,1,282045.0,6.71,86.74,23.99,282045.0,0.0035455335141555424
2017-05-08,2017,5,ITURI,1.56,30.25,CHOLERA,6,0,248896.0,3.48,82.69,21.89,248896.0,0.024106454101311393
2017-05-08,2017,5,ITURI,1.56,30.25,COQUELUCHE,2,0,219284.0,3.48,82.69,21.89,248896.0,0.008035484700437131
2017-05-08,2017,5,ITURI,1.56,30.25,DECES MATERNEL,6,0,168798.0,3.48,82.69,21.89,248896.0,0.024106454101311393
2017-05-08,2017,5,ITURI,1.56,30.25,DIARR SANGLANTE,60,0,248896.0,3.48,82.69,21.89,248896.0,0.2410645410131139
2017-05-08,2017,5,ITURI,1.56,30.25,FIEVRE TYPHOIDE,1329,0,256696.0,3.48,82.69,21.89,248896.0,5.3395795834404725
2017-05-08,2017,5,ITURI,1.56,30.25,IRA,6224,0,256696.0,3.48,82.69,21.89,248896.0,25.006428387760348
2017-05-08,2017,5,ITURI,1.56,30.25,MENINGITE,9,1,177542.0,3.48,82.69,21.89,248896.0,0.03615968115196709
2017-05-08,2017,5,ITURI,1.56,30.25,PALUDISME,27877,23,256696.0,3.48,82.69,21.89,248896.0,112.00260349704294
2017-05-08,2017,5,ITURI,1.56,30.25,PFA,3,0,204251.0,3.48,82.69,21.89,248896.0,0.012053227050655696
2017-05-08,2017,5,ITURI,1.56,30.25,ROUGEOLE,1,0,76149.0,3.48,82.69,21.89,248896.0,0.0040177423502185654
2017-05-08,2017,5,ITURI,1.56,30.25,TNN,1,0,130755.0,3.48,82.69,21.89,248896.0,0.0040177423502185654
2017-05-08,2017,5,KASAI,-5.45,20.97,DECES MATERNEL,2,0,15913.0,1.3,72.72,26.26,103675.0,0.019291053773812395
2017-05-08,2017,5,KASAI,-5.45,20.97,FIEVRE JAUNE,2,0,124824.0,1.3,72.72,26.26,103675.0,0.019291053773812395
2017-05-08,2017,5,KASAI,-5.45,20.97,FIEVRE TYPHOIDE,634,4,365767.0,1.3,72.72,26.26,103675.0,6.115264046298529
2017-05-08,2017,5,KASAI,-5.45,20.97,IRA,3679,0,365767.0,1.3,72.72,26.26,103675.0,35.4858934169279
2017-05-08,2017,5,KASAI,-5.45,20.97,MENINGITE,14,2,124824.0,1.3,72.72,26.26,103675.0,0.13503737641668676
2017-05-08,2017,5,KASAI,-5.45,20.97,MONKEY POX,2,0,81049.0,1.3,72.72,26.26,103675.0,0.019291053773812395
2017-05-08,2017,5,KASAI,-5.45,20.97,PALUDISME,8955,19,365767.0,1.3,72.72,26.26,103675.0,86.37569327224499
2017-05-08,2017,5,KASAI,-5.45,20.97,PFA,1,0,103675.0,1.3,72.72,26.26,103675.0,0.009645526886906198
2017-05-08,2017,5,KASAI,-5.45,20.97,ROUGEOLE,1,0,124824.0,1.3,72.72,26.26,103675.0,0.009645526886906198
2017-05-08,2017,5,KASAI-CENTRAL,-6.15,22.42,DECES MATERNEL,1,0,144818.0,1.55,61.75,26.89,158658.0,0.006302865282557451
2017-05-08,2017,5,KASAI-CENTRAL,-6.15,22.42,FIEVRE TYPHOIDE,200,1,232704.0,1.55,61.75,26.89,158658.0,1.2605730565114903
2017-05-08,2017,5,KASAI-CENTRAL,-6.15,22.42,IRA,4845,2,232704.0,1.55,61.75,26.89,158658.0,30.53738229399085
2017-05-08,2017,5,KASAI-CENTRAL,-6.15,22.42,MENINGITE,8,1,203728.0,1.55,61.75,26.89,158658.0,0.05042292226045961
2017-05-08,2017,5,KASAI-CENTRAL,-6.15,22.42,PALUDISME,10887,9,232704.0,1.55,61.75,26.89,158658.0,68.61929433120297
2017-05-08,2017,5,KASAI-CENTRAL,-6.15,22.42,PFA,1,0,151238.0,1.55,61.75,26.89,158658.0,0.006302865282557451
2017-05-08,2017,5,KASAI-CENTRAL,-6.15,22.42,TNN,1,0,203728.0,1.55,61.75,26.89,158658.0,0.006302865282557451
2017-05-08,2017,5,KASAI-ORIENTAL,-6.15,23.6,DIARR SANGLANTE,3,0,160746.0,1.84,56.88,27.91,141878.0,0.02114492733193307
2017-05-08,2017,5,KASAI-ORIENTAL,-6.15,23.6,FIEVRE TYPHOIDE,2677,0,294279.0,1.84,56.88,27.91,141878.0,18.868323489194943
2017-05-08,2017,5,KASAI-ORIENTAL,-6.15,23.6,IRA,4373,0,294279.0,1.84,56.88,27.91,141878.0,30.822255740847773
2017-05-08,2017,5,KASAI-ORIENTAL,-6.15,23.6,MENINGITE,5,0,231168.0,1.84,56.88,27.91,141878.0,0.03524154555322178
2017-05-08,2017,5,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,15660,3,294279.0,1.84,56.88,27.91,141878.0,110.37652067269062
2017-05-08,2017,5,KASAI-ORIENTAL,-6.15,23.6,TNN,3,0,294279.0,1.84,56.88,27.91,141878.0,0.02114492733193307
2017-05-08,2017,5,KINSHASA,-4.44,15.26,FIEVRE JAUNE,8,0,278998.0,8.89,85.91,25.29,197352.0,0.04053670598727148
2017-05-08,2017,5,KINSHASA,-4.44,15.26,FIEVRE TYPHOIDE,6773,0,278998.0,8.89,85.91,25.29,197352.0,34.31938870647371
2017-05-08,2017,5,KINSHASA,-4.44,15.26,IRA,1656,2,278998.0,8.89,85.91,25.29,197352.0,8.391098139365194
2017-05-08,2017,5,KINSHASA,-4.44,15.26,MENINGITE,11,2,185781.0,8.89,85.91,25.29,197352.0,0.055737970732498275
2017-05-08,2017,5,KINSHASA,-4.44,15.26,PALUDISME,26035,11,278998.0,8.89,85.91,25.29,197352.0,131.9216425473266
2017-05-08,2017,5,KINSHASA,-4.44,15.26,PFA,3,0,263123.0,8.89,85.91,25.29,197352.0,0.015201264745226803
2017-05-08,2017,5,KINSHASA,-4.44,15.26,ROUGEOLE,13,0,250549.0,8.89,85.91,25.29,197352.0,0.06587214722931616
2017-05-08,2017,5,KINSHASA,-4.44,15.26,TNN,1,0,215273.0,8.89,85.91,25.29,197352.0,0.005067088248408935
2017-05-08,2017,5,KONGO-CENTRAL,-5.16,14.15,CHOLERA,104,1,261603.0,7.54,86.61,25.04,183835.0,0.5657246987787962
2017-05-08,2017,5,KONGO-CENTRAL,-5.16,14.15,DECES MATERNEL,1,1,261603.0,7.54,86.61,25.04,183835.0,0.005439660565180733
2017-05-08,2017,5,KONGO-CENTRAL,-5.16,14.15,FIEVRE TYPHOIDE,859,0,226424.0,7.54,86.61,25.04,183835.0,4.672668425490249
2017-05-08,2017,5,KONGO-CENTRAL,-5.16,14.15,IRA,3293,2,261603.0,7.54,86.61,25.04,183835.0,17.912802241140152
2017-05-08,2017,5,KONGO-CENTRAL,-5.16,14.15,MENINGITE,4,1,190829.0,7.54,86.61,25.04,183835.0,0.02175864226072293
2017-05-08,2017,5,KONGO-CENTRAL,-5.16,14.15,PALUDISME,15709,29,261603.0,7.54,86.61,25.04,183835.0,85.45162781842414
2017-05-08,2017,5,KONGO-CENTRAL,-5.16,14.15,PFA,1,0,98257.0,7.54,86.61,25.04,183835.0,0.005439660565180733
2017-05-08,2017,5,KWANGO,-5.84,17.58,DECES MATERNEL,3,0,224756.0,4.31,80.8,24.17,224756.0,0.0133478082898788
2017-05-08,2017,5,KWANGO,-5.84,17.58,FIEVRE JAUNE,1,0,173236.0,4.31,80.8,24.17,224756.0,0.0044492694299596005
2017-05-08,2017,5,KWANGO,-5.84,17.58,FIEVRE TYPHOIDE,77,0,276204.0,4.31,80.8,24.17,224756.0,0.34259374610688925
2017-05-08,2017,5,KWANGO,-5.84,17.58,IRA,1836,1,276204.0,4.31,80.8,24.17,224756.0,8.168858673405827
