DEBUTSEM,ANNEE,MOIS,PROV,LAT,LON,MALADIE,TOTALCAS,TOTALDECES,POP
2017-04-17,2017,4,MANIEMA,-3.07,25.95,DECES MATERNEL,1,0,82552.0
2017-04-17,2017,4,MANIEMA,-3.07,25.95,DIARR SANGLANTE,48,0,158726.0
2017-04-17,2017,4,MANIEMA,-3.07,25.95,FIEVRE TYPHOIDE,287,0,158726.0
2017-04-17,2017,4,MANIEMA,-3.07,25.95,IRA,2758,0,177415.0
2017-04-17,2017,4,MANIEMA,-3.07,25.95,MENINGITE,5,1,116225.0
2017-04-17,2017,4,MANIEMA,-3.07,25.95,MONKEY POX,1,0,81957.0
2017-04-17,2017,4,MANIEMA,-3.07,25.95,PALUDISME,7442,19,177415.0
2017-04-17,2017,4,MANIEMA,-3.07,25.95,ROUGEOLE,242,8,177415.0
2017-04-17,2017,4,MANIEMA,-3.07,25.95,TNN,2,0,118762.0
2017-04-17,2017,4,MONGALA,2.15,21.51,CHOLERA,10,0,213287.0
2017-04-17,2017,4,MONGALA,2.15,21.51,COQUELUCHE,5,0,88317.0
2017-04-17,2017,4,MONGALA,2.15,21.51,DECES MATERNEL,1,1,447673.0
2017-04-17,2017,4,MONGALA,2.15,21.51,DIARR SANGLANTE,1,0,68391.0
2017-04-17,2017,4,MONGALA,2.15,21.51,DRACUNCULOSE,0,0,447673.0
2017-04-17,2017,4,MONGALA,2.15,21.51,FIEVRE TYPHOIDE,32,0,447673.0
2017-04-17,2017,4,MONGALA,2.15,21.51,IRA,1041,0,447673.0
2017-04-17,2017,4,MONGALA,2.15,21.51,MENINGITE,3,0,199042.0
2017-04-17,2017,4,MONGALA,2.15,21.51,MONKEY POX,6,0,213287.0
2017-04-17,2017,4,MONGALA,2.15,21.51,PALUDISME,4682,7,447673.0
2017-04-17,2017,4,MONGALA,2.15,21.51,PFA,1,0,68391.0
2017-04-17,2017,4,MONGALA,2.15,21.51,ROUGEOLE,1,0,199042.0
2017-04-17,2017,4,MONGALA,2.15,21.51,TNN,3,1,358794.0
2017-04-17,2017,4,NORD-KIVU,-0.5,29.33,CHOLERA,20,0,247887.0
2017-04-17,2017,4,NORD-KIVU,-0.5,29.33,DECES MATERNEL,2,0,299875.0
2017-04-17,2017,4,NORD-KIVU,-0.5,29.33,DIARR SANGLANTE,14,0,318770.0
2017-04-17,2017,4,NORD-KIVU,-0.5,29.33,FIEVRE TYPHOIDE,1104,0,470999.0
2017-04-17,2017,4,NORD-KIVU,-0.5,29.33,IRA,8829,4,487738.0
2017-04-17,2017,4,NORD-KIVU,-0.5,29.33,MENINGITE,16,0,487738.0
2017-04-17,2017,4,NORD-KIVU,-0.5,29.33,PALUDISME,21633,3,487738.0
2017-04-17,2017,4,NORD-KIVU,-0.5,29.33,PFA,3,0,470999.0
2017-04-17,2017,4,NORD-KIVU,-0.5,29.33,ROUGEOLE,19,0,487738.0
2017-04-17,2017,4,NORD-UBANGI,3.65,21.03,DECES MATERNEL,1,1,133997.0
2017-04-17,2017,4,NORD-UBANGI,3.65,21.03,DIARR SANGLANTE,4,0,105313.0
2017-04-17,2017,4,NORD-UBANGI,3.65,21.03,IRA,2144,1,260434.0
2017-04-17,2017,4,NORD-UBANGI,3.65,21.03,MENINGITE,3,0,149791.0
2017-04-17,2017,4,NORD-UBANGI,3.65,21.03,PALUDISME,6413,19,260434.0
2017-04-17,2017,4,NORD-UBANGI,3.65,21.03,ROUGEOLE,1,1,129885.0
2017-04-17,2017,4,SANKURU,-3.45,23.58,DRACUNCULOSE,1,0,146266.0
2017-04-17,2017,4,SANKURU,-3.45,23.58,FIEVRE TYPHOIDE,79,1,283057.0
2017-04-17,2017,4,SANKURU,-3.45,23.58,IRA,1924,1,283057.0
2017-04-17,2017,4,SANKURU,-3.45,23.58,MENINGITE,1,0,86004.0
2017-04-17,2017,4,SANKURU,-3.45,23.58,MONKEY POX,9,0,146266.0
2017-04-17,2017,4,SANKURU,-3.45,23.58,PALUDISME,5437,6,283057.0
2017-04-17,2017,4,SANKURU,-3.45,23.58,TNN,1,0,146266.0
2017-04-17,2017,4,SUD-KIVU,-2.88,28.32,CHOLERA,58,0,227649.0
2017-04-17,2017,4,SUD-KIVU,-2.88,28.32,DIARR SANGLANTE,267,0,227649.0
2017-04-17,2017,4,SUD-KIVU,-2.88,28.32,FIEVRE TYPHOIDE,1048,0,262627.0
2017-04-17,2017,4,SUD-KIVU,-2.88,28.32,IRA,7955,3,262627.0
2017-04-17,2017,4,SUD-KIVU,-2.88,28.32,MENINGITE,6,0,200689.0
2017-04-17,2017,4,SUD-KIVU,-2.88,28.32,PALUDISME,20431,10,262627.0
2017-04-17,2017,4,SUD-KIVU,-2.88,28.32,PFA,4,0,211761.0
2017-04-17,2017,4,SUD-KIVU,-2.88,28.32,ROUGEOLE,258,1,262627.0
2017-04-17,2017,4,SUD-KIVU,-2.88,28.32,TNN,1,0,136689.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,CHOLERA,0,0,144613.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,COQUELUCHE,2,0,300953.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,DECES MATERNEL,6,0,380789.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,DRACUNCULOSE,0,0,248837.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,FHA,0,0,244841.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,FIEVRE TYPHOIDE,46,0,380789.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,IRA,3377,4,380789.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,MENINGITE,13,1,249357.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,MONKEY POX,6,0,177275.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,PALUDISME,8594,12,380789.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,PESTE,0,0,244841.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,RAGE,0,0,244841.0
2017-04-17,2017,4,SUD-UBANGI,3.05,19.18,TNN,2,0,145145.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,CHOLERA,58,2,200000.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,COQUELUCHE,1,0,131782.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,DECES MATERNEL,1,0,160038.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,DIARR SANGLANTE,25,0,200000.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,FIEVRE TYPHOIDE,144,0,200000.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,IRA,2110,1,227882.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,MENINGITE,7,0,144274.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,PALUDISME,6377,13,227882.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,ROUGEOLE,95,3,160038.0
2017-04-17,2017,4,TANGANYIKA,-7.06,27.31,TNN,4,1,135000.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,CHOLERA,14,0,124199.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,COQUELUCHE,4,0,81013.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,DIARR SANGLANTE,74,0,117517.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,FIEVRE TYPHOIDE,197,0,345098.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,IRA,2117,0,345098.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,MENINGITE,6,0,155095.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,MONKEY POX,6,1,124199.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,PALUDISME,7524,14,345098.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,PFA,1,0,45801.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,ROUGEOLE,16,0,57089.0
2017-04-17,2017,4,TSHOPO,0.51,25.2,TNN,1,1,142379.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,COQUELUCHE,56,0,272699.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,FIEVRE JAUNE,2,0,198471.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,FIEVRE TYPHOIDE,1,0,201656.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,IRA,1677,0,272699.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,MENINGITE,1,0,135617.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,MONKEY POX,8,0,235873.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,PALUDISME,4206,5,272699.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,PFA,1,0,235873.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,ROUGEOLE,1,0,174883.0
2017-04-17,2017,4,TSHUAPA,-0.85,21.57,TNN,2,0,201656.0
2017-04-24,2016,4,KWANGO,-5.84,17.58,IRA,4,0,152555.0
2017-04-24,2017,4,BAS-UELE,3.37,24.18,DIARR SANGLANTE,22,0,175748.0
2017-04-24,2017,4,BAS-UELE,3.37,24.18,FHA,3,0,66790.0
2017-04-24,2017,4,BAS-UELE,3.37,24.18,FIEVRE TYPHOIDE,62,3,175748.0
2017-04-24,2017,4,BAS-UELE,3.37,24.18,IRA,1859,8,175748.0
2017-04-24,2017,4,BAS-UELE,3.37,24.18,MENINGITE,6,3,175748.0
2017-04-24,2017,4,BAS-UELE,3.37,24.18,MONKEY POX,5,0,128993.0
2017-04-24,2017,4,BAS-UELE,3.37,24.18,PALUDISME,5147,36,175748.0
2017-04-24,2017,4,BAS-UELE,3.37,24.18,PFA,1,0,100284.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,CHOLERA,33,2,100389.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,COQUELUCHE,6,0,50080.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,DECES MATERNEL,1,0,83148.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,92939.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,FIEVRE TYPHOIDE,166,0,194878.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,IRA,1103,1,194878.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,MENINGITE,16,0,194878.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,PALUDISME,8247,19,194878.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,ROUGEOLE,63,1,194878.0
2017-04-24,2017,4,EQUATEUR,0.16,18.25,TNN,1,1,92939.0
2017-04-24,2017,4,HAUT-KATANGA,-10.45,27.2,COQUELUCHE,2,0,125987.0
2017-04-24,2017,4,HAUT-KATANGA,-10.45,27.2,DECES MATERNEL,1,0,361738.0
2017-04-24,2017,4,HAUT-KATANGA,-10.45,27.2,DIARR SANGLANTE,22,0,361738.0
2017-04-24,2017,4,HAUT-KATANGA,-10.45,27.2,FIEVRE TYPHOIDE,2739,1,361738.0
2017-04-24,2017,4,HAUT-KATANGA,-10.45,27.2,IRA,3789,0,361738.0
2017-04-24,2017,4,HAUT-KATANGA,-10.45,27.2,MENINGITE,7,3,248827.0
2017-04-24,2017,4,HAUT-KATANGA,-10.45,27.2,PALUDISME,12167,6,361738.0
2017-04-24,2017,4,HAUT-KATANGA,-10.45,27.2,RAGE,1,1,125987.0
2017-04-24,2017,4,HAUT-KATANGA,-10.45,27.2,ROUGEOLE,4,0,240993.0
2017-04-24,2017,4,HAUT-LOMAMI,-8.47,25.42,CHOLERA,25,0,245780.0
2017-04-24,2017,4,HAUT-LOMAMI,-8.47,25.42,DIARR SANGLANTE,2,0,97817.0
2017-04-24,2017,4,HAUT-LOMAMI,-8.47,25.42,FIEVRE TYPHOIDE,61,0,245780.0
2017-04-24,2017,4,HAUT-LOMAMI,-8.47,25.42,IRA,2904,0,245780.0
2017-04-24,2017,4,HAUT-LOMAMI,-8.47,25.42,MENINGITE,3,0,224231.0
2017-04-24,2017,4,HAUT-LOMAMI,-8.47,25.42,PALUDISME,7263,9,245780.0
2017-04-24,2017,4,HAUT-LOMAMI,-8.47,25.42,PFA,2,1,242153.0
2017-04-24,2017,4,HAUT-LOMAMI,-8.47,25.42,ROUGEOLE,6,0,236666.0
2017-04-24,2017,4,HAUT-LOMAMI,-8.47,25.42,TNN,2,1,236666.0
2017-04-24,2017,4,HAUT-UELE,3.37,27.84,DIARR SANGLANTE,12,0,282045.0
2017-04-24,2017,4,HAUT-UELE,3.37,27.84,FIEVRE TYPHOIDE,499,0,282045.0
2017-04-24,2017,4,HAUT-UELE,3.37,27.84,IRA,3459,5,282045.0
2017-04-24,2017,4,HAUT-UELE,3.37,27.84,MENINGITE,6,2,178305.0
2017-04-24,2017,4,HAUT-UELE,3.37,27.84,PALUDISME,18216,43,282045.0
2017-04-24,2017,4,HAUT-UELE,3.37,27.84,ROUGEOLE,7,0,269899.0
2017-04-24,2017,4,ITURI,1.56,30.25,CHOLERA,5,2,102243.0
2017-04-24,2017,4,ITURI,1.56,30.25,DECES MATERNEL,2,0,124691.0
2017-04-24,2017,4,ITURI,1.56,30.25,DIARR SANGLANTE,58,0,256696.0
2017-04-24,2017,4,ITURI,1.56,30.25,FIEVRE TYPHOIDE,1299,0,286409.0
2017-04-24,2017,4,ITURI,1.56,30.25,IRA,6477,1,286409.0
2017-04-24,2017,4,ITURI,1.56,30.25,MENINGITE,12,2,248896.0
2017-04-24,2017,4,ITURI,1.56,30.25,PALUDISME,28530,17,286409.0
2017-04-24,2017,4,ITURI,1.56,30.25,PESTE,2,2,213988.0
2017-04-24,2017,4,ITURI,1.56,30.25,ROUGEOLE,7,0,172513.0
2017-04-24,2017,4,KASAI,-5.45,20.97,DECES MATERNEL,1,0,124230.0
2017-04-24,2017,4,KASAI,-5.45,20.97,FIEVRE TYPHOIDE,461,2,365767.0
2017-04-24,2017,4,KASAI,-5.45,20.97,IRA,3597,2,365767.0
2017-04-24,2017,4,KASAI,-5.45,20.97,MENINGITE,1,0,124824.0
2017-04-24,2017,4,KASAI,-5.45,20.97,PALUDISME,8594,46,365767.0
2017-04-24,2017,4,KASAI,-5.45,20.97,PFA,1,0,103675.0
2017-04-24,2017,4,KASAI-CENTRAL,-6.15,22.42,DIARR SANGLANTE,3,0,102053.0
2017-04-24,2017,4,KASAI-CENTRAL,-6.15,22.42,FIEVRE JAUNE,1,0,144818.0
2017-04-24,2017,4,KASAI-CENTRAL,-6.15,22.42,FIEVRE TYPHOIDE,246,1,232704.0
2017-04-24,2017,4,KASAI-CENTRAL,-6.15,22.42,IRA,4076,0,232704.0
2017-04-24,2017,4,KASAI-CENTRAL,-6.15,22.42,MENINGITE,3,0,203728.0
2017-04-24,2017,4,KASAI-CENTRAL,-6.15,22.42,PALUDISME,9251,23,232704.0
2017-04-24,2017,4,KASAI-ORIENTAL,-6.15,23.6,DIARR SANGLANTE,4,0,160746.0
2017-04-24,2017,4,KASAI-ORIENTAL,-6.15,23.6,FIEVRE TYPHOIDE,2811,0,294279.0
2017-04-24,2017,4,KASAI-ORIENTAL,-6.15,23.6,IRA,4515,0,294279.0
2017-04-24,2017,4,KASAI-ORIENTAL,-6.15,23.6,MENINGITE,4,1,141878.0
2017-04-24,2017,4,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,16299,2,294279.0
2017-04-24,2017,4,KASAI-ORIENTAL,-6.15,23.6,TNN,2,0,160746.0
2017-04-24,2017,4,KINSHASA,-4.44,15.26,CHOLERA,1,0,123198.0
2017-04-24,2017,4,KINSHASA,-4.44,15.26,FIEVRE JAUNE,5,0,215273.0
2017-04-24,2017,4,KINSHASA,-4.44,15.26,FIEVRE TYPHOIDE,6263,0,278998.0
2017-04-24,2017,4,KINSHASA,-4.44,15.26,IRA,1349,1,278998.0
2017-04-24,2017,4,KINSHASA,-4.44,15.26,MENINGITE,10,1,278998.0
2017-04-24,2017,4,KINSHASA,-4.44,15.26,PALUDISME,21851,8,278998.0
2017-04-24,2017,4,KINSHASA,-4.44,15.26,PFA,1,0,83868.0
2017-04-24,2017,4,KINSHASA,-4.44,15.26,ROUGEOLE,7,0,215273.0
2017-04-24,2017,4,KONGO-CENTRAL,-5.16,14.15,CHOLERA,64,2,261603.0
2017-04-24,2017,4,KONGO-CENTRAL,-5.16,14.15,DECES MATERNEL,1,1,139708.0
2017-04-24,2017,4,KONGO-CENTRAL,-5.16,14.15,FIEVRE TYPHOIDE,945,0,226424.0
2017-04-24,2017,4,KONGO-CENTRAL,-5.16,14.15,IRA,3659,0,261603.0
2017-04-24,2017,4,KONGO-CENTRAL,-5.16,14.15,MENINGITE,2,0,171860.0
2017-04-24,2017,4,KONGO-CENTRAL,-5.16,14.15,MONKEY POX,1,0,101684.0
2017-04-24,2017,4,KONGO-CENTRAL,-5.16,14.15,PALUDISME,15030,16,261603.0
2017-04-24,2017,4,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,1,0,261603.0
2017-04-24,2017,4,KWANGO,-5.84,17.58,FIEVRE TYPHOIDE,69,0,300207.0
2017-04-24,2017,4,KWANGO,-5.84,17.58,IRA,1457,1,300207.0
2017-04-24,2017,4,KWANGO,-5.84,17.58,PALUDISME,4371,14,300207.0
2017-04-24,2017,4,KWILU,-4.84,18.84,DECES MATERNEL,1,1,144583.0
2017-04-24,2017,4,KWILU,-4.84,18.84,FIEVRE TYPHOIDE,82,0,708963.0
2017-04-24,2017,4,KWILU,-4.84,18.84,IRA,3340,7,708963.0
2017-04-24,2017,4,KWILU,-4.84,18.84,MENINGITE,6,1,217435.0
2017-04-24,2017,4,KWILU,-4.84,18.84,PALUDISME,10874,11,708963.0
2017-04-24,2017,4,KWILU,-4.84,18.84,PFA,1,0,101934.0
2017-04-24,2017,4,LOMAMI,-6.13,24.48,COQUELUCHE,1,0,147246.0
2017-04-24,2017,4,LOMAMI,-6.13,24.48,DIARR SANGLANTE,22,0,241883.0
2017-04-24,2017,4,LOMAMI,-6.13,24.48,FIEVRE TYPHOIDE,667,0,328500.0
2017-04-24,2017,4,LOMAMI,-6.13,24.48,IRA,4516,2,328500.0
2017-04-24,2017,4,LOMAMI,-6.13,24.48,MENINGITE,5,0,328500.0
2017-04-24,2017,4,LOMAMI,-6.13,24.48,PALUDISME,13033,10,328500.0
2017-04-24,2017,4,LOMAMI,-6.13,24.48,ROUGEOLE,21,0,160402.0
2017-04-24,2017,4,LOMAMI,-6.13,24.48,TNN,1,1,160402.0
2017-04-24,2017,4,LUALABA,-10.43,25.33,DIARR SANGLANTE,2,0,151106.0
2017-04-24,2017,4,LUALABA,-10.43,25.33,FIEVRE JAUNE,1,0,151106.0
2017-04-24,2017,4,LUALABA,-10.43,25.33,FIEVRE TYPHOIDE,390,0,182368.0
2017-04-24,2017,4,LUALABA,-10.43,25.33,IRA,1573,2,182368.0
2017-04-24,2017,4,LUALABA,-10.43,25.33,MENINGITE,2,0,70322.0
2017-04-24,2017,4,LUALABA,-10.43,25.33,PALUDISME,4934,9,182368.0
2017-04-24,2017,4,LUALABA,-10.43,25.33,PFA,1,0,182368.0
2017-04-24,2017,4,MAI-NDOMBE,-2.36,18.3,CHOLERA,46,0,144615.0
2017-04-24,2017,4,MAI-NDOMBE,-2.36,18.3,COQUELUCHE,2,0,92031.0
2017-04-24,2017,4,MAI-NDOMBE,-2.36,18.3,FIEVRE TYPHOIDE,43,0,162521.0
2017-04-24,2017,4,MAI-NDOMBE,-2.36,18.3,IRA,1576,1,231171.0
2017-04-24,2017,4,MAI-NDOMBE,-2.36,18.3,MENINGITE,1,0,231171.0
2017-04-24,2017,4,MAI-NDOMBE,-2.36,18.3,MONKEY POX,8,0,231171.0
2017-04-24,2017,4,MAI-NDOMBE,-2.36,18.3,PALUDISME,5473,8,231171.0
2017-04-24,2017,4,MAI-NDOMBE,-2.36,18.3,ROUGEOLE,1,0,170599.0
2017-04-24,2017,4,MANIEMA,-3.07,25.95,DIARR SANGLANTE,39,0,158726.0
2017-04-24,2017,4,MANIEMA,-3.07,25.95,FIEVRE TYPHOIDE,184,0,158726.0
2017-04-24,2017,4,MANIEMA,-3.07,25.95,IRA,3563,0,177415.0
2017-04-24,2017,4,MANIEMA,-3.07,25.95,MENINGITE,5,0,116225.0
2017-04-24,2017,4,MANIEMA,-3.07,25.95,MONKEY POX,2,0,81957.0
2017-04-24,2017,4,MANIEMA,-3.07,25.95,PALUDISME,7819,19,177415.0
2017-04-24,2017,4,MANIEMA,-3.07,25.95,ROUGEOLE,178,0,177415.0
2017-04-24,2017,4,MANIEMA,-3.07,25.95,TNN,1,1,81957.0
2017-04-24,2017,4,MONGALA,2.15,21.51,CHOLERA,20,0,447673.0
2017-04-24,2017,4,MONGALA,2.15,21.51,COQUELUCHE,2,0,199042.0
2017-04-24,2017,4,MONGALA,2.15,21.51,DRACUNCULOSE,0,0,447673.0
2017-04-24,2017,4,MONGALA,2.15,21.51,FIEVRE TYPHOIDE,39,0,447673.0
2017-04-24,2017,4,MONGALA,2.15,21.51,IRA,1171,2,447673.0
2017-04-24,2017,4,MONGALA,2.15,21.51,MENINGITE,5,0,199042.0
2017-04-24,2017,4,MONGALA,2.15,21.51,MONKEY POX,3,0,115786.0
2017-04-24,2017,4,MONGALA,2.15,21.51,PALUDISME,5076,10,447673.0
2017-04-24,2017,4,MONGALA,2.15,21.51,PFA,2,0,199042.0
2017-04-24,2017,4,MONGALA,2.15,21.51,ROUGEOLE,1,0,199042.0
2017-04-24,2017,4,MONGALA,2.15,21.51,TNN,2,2,92708.0
2017-04-24,2017,4,NORD-KIVU,-0.5,29.33,CHOLERA,29,0,237179.0
2017-04-24,2017,4,NORD-KIVU,-0.5,29.33,DIARR SANGLANTE,15,0,470999.0
2017-04-24,2017,4,NORD-KIVU,-0.5,29.33,FIEVRE TYPHOIDE,996,0,470999.0
2017-04-24,2017,4,NORD-KIVU,-0.5,29.33,IRA,8994,1,487738.0
2017-04-24,2017,4,NORD-KIVU,-0.5,29.33,MENINGITE,14,1,487738.0
2017-04-24,2017,4,NORD-KIVU,-0.5,29.33,PALUDISME,22426,1,487738.0
2017-04-24,2017,4,NORD-KIVU,-0.5,29.33,PFA,2,1,304370.0
2017-04-24,2017,4,NORD-KIVU,-0.5,29.33,ROUGEOLE,13,0,487738.0
2017-04-24,2017,4,NORD-UBANGI,3.65,21.03,DECES MATERNEL,3,3,196508.0
2017-04-24,2017,4,NORD-UBANGI,3.65,21.03,FIEVRE TYPHOIDE,4,0,105313.0
2017-04-24,2017,4,NORD-UBANGI,3.65,21.03,IRA,2174,1,260434.0
2017-04-24,2017,4,NORD-UBANGI,3.65,21.03,MENINGITE,1,0,81853.0
2017-04-24,2017,4,NORD-UBANGI,3.65,21.03,PALUDISME,5745,11,260434.0
2017-04-24,2017,4,SANKURU,-3.45,23.58,COQUELUCHE,5,2,146266.0
2017-04-24,2017,4,SANKURU,-3.45,23.58,DECES MATERNEL,2,2,141884.0
2017-04-24,2017,4,SANKURU,-3.45,23.58,FIEVRE TYPHOIDE,83,0,283057.0
2017-04-24,2017,4,SANKURU,-3.45,23.58,IRA,1870,2,283057.0
2017-04-24,2017,4,SANKURU,-3.45,23.58,MENINGITE,7,2,146266.0
2017-04-24,2017,4,SANKURU,-3.45,23.58,MONKEY POX,11,0,146266.0
2017-04-24,2017,4,SANKURU,-3.45,23.58,PALUDISME,5556,18,283057.0
2017-04-24,2017,4,SANKURU,-3.45,23.58,ROUGEOLE,18,0,146266.0
2017-04-24,2017,4,SUD-KIVU,-2.88,28.32,CHOLERA,37,0,227649.0
2017-04-24,2017,4,SUD-KIVU,-2.88,28.32,DIARR SANGLANTE,351,0,227649.0
2017-04-24,2017,4,SUD-KIVU,-2.88,28.32,FIEVRE TYPHOIDE,1062,0,262627.0
2017-04-24,2017,4,SUD-KIVU,-2.88,28.32,IRA,7389,1,262627.0
2017-04-24,2017,4,SUD-KIVU,-2.88,28.32,MENINGITE,6,0,200689.0
2017-04-24,2017,4,SUD-KIVU,-2.88,28.32,PALUDISME,19415,9,262627.0
2017-04-24,2017,4,SUD-KIVU,-2.88,28.32,PFA,4,0,154208.0
2017-04-24,2017,4,SUD-KIVU,-2.88,28.32,ROUGEOLE,245,0,227649.0
2017-04-24,2017,4,SUD-UBANGI,3.05,19.18,COQUELUCHE,3,0,300953.0
2017-04-24,2017,4,SUD-UBANGI,3.05,19.18,FIEVRE TYPHOIDE,41,1,380789.0
2017-04-24,2017,4,SUD-UBANGI,3.05,19.18,IRA,3105,4,380789.0
2017-04-24,2017,4,SUD-UBANGI,3.05,19.18,MENINGITE,6,0,249357.0
2017-04-24,2017,4,SUD-UBANGI,3.05,19.18,MONKEY POX,3,0,233296.0
2017-04-24,2017,4,SUD-UBANGI,3.05,19.18,PALUDISME,7864,6,380789.0
2017-04-24,2017,4,SUD-UBANGI,3.05,19.18,PFA,2,0,144613.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,CHOLERA,65,3,200000.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,COQUELUCHE,1,0,160038.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,DECES MATERNEL,1,0,160038.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,DIARR SANGLANTE,39,0,227882.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,FIEVRE TYPHOIDE,126,0,200000.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,IRA,2150,1,227882.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,MENINGITE,2,0,131782.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,PALUDISME,6231,12,227882.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,PFA,1,0,200000.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,ROUGEOLE,284,3,200000.0
2017-04-24,2017,4,TANGANYIKA,-7.06,27.31,TNN,1,0,144274.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,CHOLERA,6,1,117517.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,COQUELUCHE,2,0,81013.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,DECES MATERNEL,4,0,88548.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,DIARR SANGLANTE,9,0,57089.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,FIEVRE JAUNE,1,0,117517.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,FIEVRE TYPHOIDE,260,0,345098.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,IRA,1860,0,345098.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,MENINGITE,1,1,124199.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,MONKEY POX,1,0,124199.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,PALUDISME,7433,20,345098.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,PFA,5,0,147645.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,ROUGEOLE,9,0,97932.0
2017-04-24,2017,4,TSHOPO,0.51,25.2,TNN,1,1,97932.0
2017-04-24,2017,4,TSHUAPA,-0.85,21.57,COQUELUCHE,4,0,272699.0
2017-04-24,2017,4,TSHUAPA,-0.85,21.57,DIARR SANGLANTE,1,1,100371.0
2017-04-24,2017,4,TSHUAPA,-0.85,21.57,IRA,1610,0,272699.0
2017-04-24,2017,4,TSHUAPA,-0.85,21.57,MENINGITE,5,1,174883.0
2017-04-24,2017,4,TSHUAPA,-0.85,21.57,MONKEY POX,6,0,135617.0
2017-04-24,2017,4,TSHUAPA,-0.85,21.57,PALUDISME,4214,3,272699.0
2017-04-24,2017,4,TSHUAPA,-0.85,21.57,ROUGEOLE,2,0,142957.0
